R-LO 1080000 1080000 3000 3000 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 6 1 0 1 1500 1500 1500 54.8866 19 944 46.6633 19 658 57.1064 3 823 18.688287 272.390898 1726035240930.530273 576412510559.716309 574811365086.144531 574811365284.669434 1644.065735 942.659737 0.075505 2.179614 0.919435 4.794282e+15 7.019723e+14 4.092309e+15 3.231738e+13 4.761964e+15 0.171535 0.006787 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 1080000 -t 3000 -e 1e-8 --maxrank 1500 -j 1080000 -v -c 31 --genmaxrank 1500 --compmaxrank 1500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 2160000 2160000 3375 3375 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 2.16e+06 0 0 0 6 1 0 1 1687 1687 1687 41.8919 17 1027 36.9927 17 597 46.9906 2 772 46.873581 1087.755192 3071017321226.985352 1024739876544.507324 1023138721728.733887 1023138722953.743896 7343.554249 3731.800233 0.192333 4.414457 5.603187 1.822559e+16 2.068737e+15 1.615686e+16 8.189353e+13 1.814370e+16 0.128041 0.004514 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 2160000 -t 3375 -e 1e-8 --maxrank 1687 -j 2160000 -v -c 31 --genmaxrank 1687 --compmaxrank 1687 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 1080000 1080000 1500 1500 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 11 1 0 1 750 750 750 36.8976 16 645 33.0301 16 410 34.2062 2 529 21.271793 272.008474 3455318214246.928223 1152840182175.241943 1151239015985.633789 1151239016086.052246 560.368478 1245.612598 0.577492 1.727902 9.935438 6.676658e+15 6.858913e+14 5.990767e+15 8.089065e+12 6.668569e+15 0.114491 0.001213 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 1080000 -t 1500 -e 1e-8 --maxrank 750 -j 1080000 -v -c 31 --genmaxrank 750 --compmaxrank 750 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 1800 1800 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 10 1 0 1 900 900 900 40.7268 17 706 35.8993 17 415 38.9051 2 545 20.955633 272.094179 2878901475249.195312 960701270480.752075 959100102327.483154 959100102440.959717 692.592886 1135.132246 0.382837 1.976314 4.243387 6.063762e+15 7.520693e+14 5.311692e+15 1.164553e+13 6.052116e+15 0.141588 0.001924 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 1080000 -t 1800 -e 1e-8 --maxrank 900 -j 1080000 -v -c 31 --genmaxrank 900 --compmaxrank 900 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 2400 2400 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 7 1 0 1 1200 1200 1200 47.7092 17 820 41.44 17 527 48.3771 2 692 18.936414 272.233486 2158378658096.835449 720526999741.002930 718925829062.195801 718925829293.636719 1272.660800 1025.634243 0.160594 1.943138 1.707692 5.235758e+15 6.554032e+14 4.580355e+15 2.069323e+13 5.215065e+15 0.143090 0.003968 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 2700 2700 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 7 1 0 1 1350 1350 1350 51.586 18 900 44.1039 18 606 52.8051 2 760 19.547862 272.323885 1918205904597.093750 640469416906.381836 638868243726.178467 638868243964.533447 1458.188103 950.883363 0.124199 2.112728 1.259894 5.068772e+15 7.651197e+14 4.303652e+15 2.618349e+13 5.042589e+15 0.177784 0.005192 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 1080000 -t 2700 -e 1e-8 --maxrank 1350 -j 1080000 -v -c 31 --genmaxrank 1350 --compmaxrank 1350 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 3000 3000 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 6 1 0 1 1500 1500 1500 54.8866 19 944 46.6633 19 658 57.1064 3 823 18.688287 272.390898 1726067869202.844727 576423406827.057861 574822231094.094116 574822231281.692993 1645.210983 938.509295 0.073648 2.172284 0.867586 4.794282e+15 7.019723e+14 4.092309e+15 3.231738e+13 4.761964e+15 0.171535 0.006787 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 1080000 -t 3000 -e 1e-8 --maxrank 1500 -j 1080000 -v -c 31 --genmaxrank 1500 --compmaxrank 1500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 3375 3375 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 6 1 0 1 1687 1687 1687 59.5302 19 1033 49.7988 19 734 62.36 3 935 19.437846 272.424169 1533929410103.215332 512377255657.055908 510776077138.307373 510776077307.852051 1858.195580 940.994126 0.058247 2.211648 0.633470 4.698691e+15 8.233896e+14 3.875301e+15 4.088910e+13 4.657802e+15 0.212471 0.008779 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 1080000 -t 3375 -e 1e-8 --maxrank 1687 -j 1080000 -v -c 31 --genmaxrank 1687 --compmaxrank 1687 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 2160000 2160000 3000 3000 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 2.16e+06 0 0 0 7 1 0 1 1500 1500 1500 39.1322 16 944 34.7764 16 599 42.9865 2 768 48.952439 1087.891404 3455364760891.047852 1152855711303.490723 1151254524150.334473 1151254525437.222656 6533.787816 3938.798099 0.316017 4.746225 10.336641 1.935829e+16 2.209928e+15 1.714836e+16 6.471576e+13 1.929357e+16 0.128871 0.003354 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 2160000 -t 3000 -e 1e-8 --maxrank 1500 -j 2160000 -v -c 31 --genmaxrank 1500 --compmaxrank 1500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 2160000 2160000 3375 3375 300 300 16 4 4 31 4 st-3d-exp 1.0e-08 2.16e+06 0 0 0 6 1 0 1 1687 1687 1687 41.8919 17 1027 36.9927 17 597 46.9906 2 772 46.873581 1087.755192 3071100927773.370605 1024767774428.397827 1023166576091.131104 1023166577253.841919 7354.900417 3757.567327 0.200289 4.408891 5.818678 1.822559e+16 2.068737e+15 1.615686e+16 8.189353e+13 1.814370e+16 0.128041 0.004514 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 4 -N 2160000 -t 3375 -e 1e-8 --maxrank 1687 -j 2160000 -v -c 31 --genmaxrank 1687 --compmaxrank 1687 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
