1080000 195.745456 1000 0
2160000 520.058746 1200 0
3240000 1009.317846 1800 0
4320000 1668.149711 2400 0
5400000 2575.236497 3375 0
6480000 3726.800264 4500 0
7560000 4827.233998 4500 0
8640000 5645.487518 4500 0
9720000 7055.882909 5000 0
1080000 190.733736 1000 0
