R-LO 1080000 1080000 1000 1000 300 300 512 16 32 31 4 st-3d-exp 1.0e-08 1.08e+06 0 1.57774e-52 0 17 1 0 1 500 500 500 30.6394 15 494 27.971 15 381 26.0593 2 464 0.771458 8.496514 37.937322 11.456201 14.572938 11.908184 15.028350 198.058383 1.231044 0.213911 0.000052 8.900750e+15 7.769206e+14 8.123830e+15 3.596460e+12 8.897154e+15 0.095635 0.000404 1 cc567a5f1108a35a2698ceb53b023eebdf8e351f "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 16 -Q 32 -N 1080000 -t 1000 -e 1e-8 --maxrank 500 -j 1080000 -v -c 31 --genmaxrank 500 --compmaxrank 500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 2160000 2160000 1200 1200 300 300 512 16 32 31 4 st-3d-exp 1.0e-08 2.16e+06 0 1.57774e-52 0 16 1 0 1 600 600 600 25.7884 13 552 24.0926 13 398 23.5064 2 495 2.037527 33.968082 88.083702 24.010206 36.011254 28.062243 61.866025 530.937715 2.328156 0.327828 0.000444 3.573390e+16 2.400259e+15 3.333364e+16 1.036152e+13 3.572354e+16 0.072007 0.000290 1 cc567a5f1108a35a2698ceb53b023eebdf8e351f "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 16 -Q 32 -N 2160000 -t 1200 -e 1e-8 --maxrank 600 -j 2160000 -v -c 31 --genmaxrank 600 --compmaxrank 600 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 3240000 3240000 1800 1800 300 300 512 16 32 31 4 st-3d-exp 1.0e-08 3.24e+06 0 1.57774e-52 0 10 1 0 1 900 900 900 26.378 11 716 24.8223 12 500 26.8455 2 641 3.063715 76.424648 132.873725 32.413623 62.683289 37.776813 204.068923 1047.995297 1.557629 0.488380 0.000036 6.570910e+16 3.655871e+15 6.205323e+16 3.497159e+13 6.567413e+16 0.058915 0.000533 1 cc567a5f1108a35a2698ceb53b023eebdf8e351f "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 16 -Q 32 -N 3240000 -t 1800 -e 1e-8 --maxrank 900 -j 3240000 -v -c 31 --genmaxrank 900 --compmaxrank 900 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 4320000 4320000 2400 2400 300 300 512 16 32 31 4 st-3d-exp 1.0e-08 4.32e+06 0 1.57774e-52 0 8 1 0 1 1200 1200 1200 26.7507 13 833 25.1282 13 586 29.1234 2 753 4.208812 135.864615 249.762502 45.341622 89.196797 115.224083 651.155269 1711.034246 0.964208 0.667797 0.000043 9.876569e+16 5.601643e+15 9.316405e+16 8.289734e+13 9.868280e+16 0.060127 0.000840 1 cc567a5f1108a35a2698ceb53b023eebdf8e351f "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 16 -Q 32 -N 4320000 -t 2400 -e 1e-8 --maxrank 1200 -j 4320000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
