R-LO 1080000 1080000 2400 2400 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 7 1 0 1 1200 1200 1200 47.7092 17 820 41.44 17 527 48.3771 2 692 2.367052 34.029186 2158342038913.861816 720514775510.431152 718913631691.572510 718913631711.858032 169.461180 311.226579 0.085386 0.305394 0.471505 5.235758e+15 6.554032e+14 4.580355e+15 2.069323e+13 5.215065e+15 0.143090 0.003968 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 2160000 2160000 2700 2700 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 2.16e+06 0 0 0 7 1 0 1 1350 1350 1350 36.9586 15 854 33.2068 15 596 40.1462 2 771 6.033502 135.965476 3839546545440.706543 1280916278441.332520 1279315133445.591797 1279315133553.782227 749.658375 838.872465 0.214317 0.729376 3.351411 2.029663e+16 1.957627e+15 1.833900e+16 5.242604e+13 2.024420e+16 0.106747 0.002590 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 2160000 -t 2700 -e 1e-8 --maxrank 1350 -j 2160000 -v -c 31 --genmaxrank 1350 --compmaxrank 1350 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 3240000 3240000 3000 3000 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 3.24e+06 0 0 0 6 1 0 1 1500 1500 1500 33.0025 12 980 30.3945 13 704 37.5495 2 883 10.048329 305.811118 5184519816679.027344 1729240704088.800781 1727639556147.464355 1727639556442.761963 1883.863839 2069.571366 0.382235 0.896906 8.912500 4.687064e+16 3.232204e+15 4.363843e+16 9.711414e+13 4.677352e+16 0.074068 0.002076 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 3240000 -t 3000 -e 1e-8 --maxrank 1500 -j 3240000 -v -c 31 --genmaxrank 1500 --compmaxrank 1500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 4320000 4320000 3375 3375 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 4.32e+06 0 0 0 6 1 0 1 1687 1687 1687 31.0706 15 1053 28.6939 15 712 36.2497 2 883 15.006778 543.422052 6145234303617.781250 2049478870403.833984 2047877716329.659424 2047877716884.287598 3758.950676 3127.756361 0.569998 1.141305 15.815840 7.934425e+16 5.495181e+15 7.384906e+16 1.639024e+14 7.918034e+16 0.074411 0.002070 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 4320000 -t 3375 -e 1e-8 --maxrank 1687 -j 4320000 -v -c 31 --genmaxrank 1687 --compmaxrank 1687 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 5400000 5400000 4000 4000 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 5.4e+06 0 0 0 6 1 0 1 2000 2000 2000 30.8155 14 1156 28.3579 14 767 37.1087 2 985 20.513462 849.310309 6481522227084.736328 2161574851607.824219 2159973687310.468506 2159973688166.443604 6742.063900 5288.699230 0.405089 2.327521 18.516643 1.149568e+17 9.025861e+15 1.059309e+17 2.877972e+14 1.146690e+17 0.085205 0.002510 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 5400000 -t 4000 -e 1e-8 --maxrank 2000 -j 5400000 -v -c 31 --genmaxrank 2000 --compmaxrank 2000 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 6480000 6480000 5000 5000 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 6.48e+06 0 0 0 6 1 0 1 2500 2500 2500 31.8306 14 1326 28.9772 14 879 39.6503 2 1081 26.743621 1223.046274 6222202714275.415039 2075135025110.272949 2073533844459.710205 2073533844705.431641 11618.731119 6843.121159 0.299335 3.615551 16.604554 1.489097e+17 1.483669e+16 1.340730e+17 5.396088e+14 1.483701e+17 0.110661 0.003637 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 6480000 -t 5000 -e 1e-8 --maxrank 2500 -j 6480000 -v -c 31 --genmaxrank 2500 --compmaxrank 2500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 1080000 1080000 1200 1200 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 14 1 0 1 600 600 600 33.094 15 531 29.9655 15 401 29.3257 2 500 2.872755 33.992054 4319945119362.308594 1441049150176.666016 1439447984583.754395 1439447984601.888184 60.384293 270.339693 0.999421 0.413021 4.879745 7.723506e+15 7.333659e+14 6.990140e+15 5.178168e+12 7.718327e+15 0.104914 0.000671 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 1200 -e 1e-8 --maxrank 600 -j 1080000 -v -c 31 --genmaxrank 600 --compmaxrank 600 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 1500 1500 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 11 1 0 1 750 750 750 36.8976 16 645 33.0301 16 410 34.2062 2 529 2.658974 34.001059 3455316335105.471680 1152839555659.633301 1151238389714.906006 1151238389730.932373 72.747616 236.518965 0.375353 0.418597 2.301207 6.676658e+15 6.858913e+14 5.990767e+15 8.089065e+12 6.668569e+15 0.114491 0.001213 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 1500 -e 1e-8 --maxrank 750 -j 1080000 -v -c 31 --genmaxrank 750 --compmaxrank 750 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 1800 1800 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 10 1 0 1 900 900 900 40.7268 17 706 35.8993 17 415 38.9051 2 545 2.619454 34.011772 2878897184546.159180 960699839031.886963 959098672749.256104 959098672765.016235 92.032406 258.480802 0.321180 0.450563 1.225674 6.063762e+15 7.520693e+14 5.311692e+15 1.164553e+13 6.052116e+15 0.141588 0.001924 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 1800 -e 1e-8 --maxrank 900 -j 1080000 -v -c 31 --genmaxrank 900 --compmaxrank 900 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 2160000 2160000 1800 1800 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 2.16e+06 0 7.41098e-323 0 11 1 0 1 900 900 900 30.5389 15 708 27.9469 15 533 30.4111 2 648 7.016682 135.910360 5761014567731.521484 1921405636487.917969 1919804465589.900391 1919804465653.702637 351.135491 905.842036 0.724732 0.710276 12.752134 2.633316e+16 2.259993e+15 2.407317e+16 2.330856e+13 2.630985e+16 0.093880 0.000886 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 2160000 -t 1800 -e 1e-8 --maxrank 900 -j 2160000 -v -c 31 --genmaxrank 900 --compmaxrank 900 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
