R-LO 1080000 1080000 1500 1500 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 1.08e+06 0 3.34396e+151 0 11 1 0 1 750 750 750 36.8976 16 645 33.0301 16 410 34.2062 2 529 2.658974 34.001059 3453463274733.967285 1152221296354.781494 1150620989173.625000 1150620989205.561035 71.353270 378.765677 0.308234 0.392666 2.448424 6.676658e+15 6.858913e+14 5.990767e+15 8.089065e+12 6.668569e+15 0.114491 0.001213 e5636355ff94bc06d21c653edec603b3a64f4469 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 1500 -e 1e-8 --maxrank 750 -j 1080000 -v -c 31 --genmaxrank 750 --compmaxrank 750 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 1800 1800 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 1.08e+06 0 3.34396e+151 0 10 1 0 1 900 900 900 40.7268 17 706 35.8993 17 415 38.9051 2 545 2.619454 34.011772 2877353476522.467773 960184697270.931396 958584389606.111572 958584389645.424805 90.483300 373.971340 0.158863 0.358177 1.257961 6.063762e+15 7.520693e+14 5.311692e+15 1.164553e+13 6.052116e+15 0.141588 0.001924 e5636355ff94bc06d21c653edec603b3a64f4469 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 1800 -e 1e-8 --maxrank 900 -j 1080000 -v -c 31 --genmaxrank 900 --compmaxrank 900 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 2400 2400 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 1.08e+06 0 3.34396e+151 0 7 1 0 1 1200 1200 1200 47.7092 17 820 41.44 17 527 48.3771 2 692 2.367052 34.029186 2157215654474.901855 720138756955.027588 718538448738.235229 718538448781.639038 168.361332 346.576254 0.073969 0.373014 0.475744 5.235758e+15 6.554032e+14 4.580355e+15 2.069323e+13 5.215065e+15 0.143090 0.003968 e5636355ff94bc06d21c653edec603b3a64f4469 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 2700 2700 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 1.08e+06 0 3.34396e+151 0 7 1 0 1 1350 1350 1350 51.586 18 900 44.1039 18 606 52.8051 2 760 2.443483 34.040486 1917170082623.223389 640123566704.637451 638523257933.847900 638523257984.738037 192.961096 397.777419 0.053223 0.368862 0.336890 5.068772e+15 7.651197e+14 4.303652e+15 2.618349e+13 5.042589e+15 0.177784 0.005192 e5636355ff94bc06d21c653edec603b3a64f4469 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2700 -e 1e-8 --maxrank 1350 -j 1080000 -v -c 31 --genmaxrank 1350 --compmaxrank 1350 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 2160000 2160000 2400 2400 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 2.16e+06 0 3.34396e+151 0 8 1 0 1 1200 1200 1200 34.7652 15 814 31.4189 15 578 36.8444 2 714 6.282572 135.947093 4317637419507.354492 1440279346404.739014 1438679036493.958496 1438679036608.657227 649.392947 1032.712346 0.275102 0.691387 4.914420 2.168654e+16 2.039563e+15 1.964698e+16 4.142794e+13 2.164512e+16 0.103811 0.001914 e5636355ff94bc06d21c653edec603b3a64f4469 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 2160000 -t 2400 -e 1e-8 --maxrank 1200 -j 2160000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 2160000 2160000 2700 2700 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 2.16e+06 0 3.34396e+151 0 7 1 0 1 1350 1350 1350 36.9586 15 854 33.2068 15 596 40.1462 2 771 6.033502 135.965476 3837548507597.094727 1280249710288.568359 1278649398601.214844 1278649398707.311523 743.925359 987.376675 0.201554 0.717469 3.269350 2.029663e+16 1.957627e+15 1.833900e+16 5.242604e+13 2.024420e+16 0.106747 0.002590 e5636355ff94bc06d21c653edec603b3a64f4469 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 2160000 -t 2700 -e 1e-8 --maxrank 1350 -j 2160000 -v -c 31 --genmaxrank 1350 --compmaxrank 1350 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 2160000 2160000 3000 3000 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 2.16e+06 0 3.34396e+151 0 7 1 0 1 1500 1500 1500 39.1322 16 944 34.7764 16 599 42.9865 2 768 6.119055 135.986425 3453477591120.519043 1152226072693.354736 1150625759151.950195 1150625759275.214355 838.776276 1036.715050 0.146763 0.878920 2.322822 1.935829e+16 2.209928e+15 1.714836e+16 6.471576e+13 1.929357e+16 0.128871 0.003354 e5636355ff94bc06d21c653edec603b3a64f4469 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 2160000 -t 3000 -e 1e-8 --maxrank 1500 -j 2160000 -v -c 31 --genmaxrank 1500 --compmaxrank 1500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 3240000 3240000 2700 2700 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 3.24e+06 0 1.67982e-322 0 10 1 0 1 1350 1350 1350 31.4458 12 908 28.4603 13 661 33.8441 2 810 12.096326 305.794066 5758065188032.583984 1920421962938.541016 1918821612409.703125 1918821612684.339355 1651.912991 2392.627147 0.473141 1.400880 13.031860 4.839512e+16 5.525082e+15 4.287003e+16 7.866858e+13 4.831645e+16 0.128880 0.001628 fb4176b12d1f7402858ebf73ac1db0bc97bf6ca1 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 3240000 -t 2700 -e 1e-8 --maxrank 1350 -j 3240000 -v -c 31 --genmaxrank 1350 --compmaxrank 1350 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 3240000 3240000 3000 3000 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 3.24e+06 0 1.67982e-322 0 6 1 0 1 1500 1500 1500 33.0025 12 980 30.3945 13 704 37.5495 2 883 10.048329 305.811118 5181951844773.698242 1728384184674.689453 1726783829938.889160 1726783830160.119629 1856.195099 2153.156349 0.358505 0.897363 9.047333 4.687064e+16 3.232204e+15 4.363843e+16 9.711414e+13 4.677352e+16 0.074068 0.002076 fb4176b12d1f7402858ebf73ac1db0bc97bf6ca1 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 3240000 -t 3000 -e 1e-8 --maxrank 1500 -j 3240000 -v -c 31 --genmaxrank 1500 --compmaxrank 1500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 3240000 3240000 3375 3375 300 300 128 8 16 31 4 st-3d-exp 1.0e-08 3.24e+06 0 1.67982e-322 0 8 1 0 1 1687 1687 1687 34.7121 13 1019 31.0706 13 635 39.0623 2 837 11.278781 305.768070 4605836165628.115234 1536345627833.800537 1534745268752.936035 1534745269041.378418 2109.095938 2205.574588 0.268857 1.642691 6.028214 4.196915e+16 5.263402e+15 3.670574e+16 1.228980e+14 4.184625e+16 0.143395 0.002937 fb4176b12d1f7402858ebf73ac1db0bc97bf6ca1 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 3240000 -t 3375 -e 1e-8 --maxrank 1687 -j 3240000 -v -c 31 --genmaxrank 1687 --compmaxrank 1687 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
