R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 1 1 0 0 1200 1200 1200   47.7092 17 820   57.7967 2 1053   720053122003.505005 720053121756.106323 57.249234 190.149397    168.899575 1513.325988 0.000000 0.000000 0.502425    8.345338e+15 8.048022e+13 8.264858e+15 1.082840e+13 8.334510e+15 0.009738 0.001299   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 1 -F 0 -Y 1 -z 300 -E 0 "
R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 2 1 0 0 1200 1200 1200   45.2434 17 561   54.5195 2 756   2156960794080.303711 720053677356.308838 718453558345.166260 718453558378.828491    165.109942 628.572862 0.000000 0.000000 0.490597    6.370858e+15 1.557991e+14 6.215059e+15 2.069323e+13 6.350165e+15 0.025068 0.003259   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 2 -F 0 -Y 1 -z 300 -E 0 "
R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 3 1 0 0 1200 1200 1200   44.1235 17 543   52.7515 2 720   2156961760312.653320 720053999965.744019 718453880157.519897 718453880189.389526    164.058422 462.552106 0.000000 0.000000 0.562090    5.892692e+15 2.386115e+14 5.654081e+15 2.069323e+13 5.871999e+15 0.042202 0.003524   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 3 -F 0 -Y 1 -z 300 -E 0 "
R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 4 1 0 0 1200 1200 1200   42.9944 17 527   51.0936 2 692   2156962543036.412842 720054261295.936035 718454140853.825806 718454140886.651123    164.213965 356.991787 0.000000 0.000000 0.536321    5.405583e+15 3.265466e+14 5.079036e+15 2.069323e+13 5.384889e+15 0.064293 0.003843   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 4 -F 0 -Y 1 -z 300 -E 0 "
R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 5 1 0 0 1200 1200 1200   42.4307 17 527   50.0879 2 692   2156963243843.899170 720054495250.882568 718454374279.613403 718454374313.403076    164.886329 341.781612 0.000000 0.000000 0.500644    5.326444e+15 4.268772e+14 4.899567e+15 2.069323e+13 5.305751e+15 0.087125 0.003900   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 5 -F 0 -Y 1 -z 300 -E 0 "
R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 6 1 0 0 1200 1200 1200   42.0128 17 527   49.2982 3 692   2156963940487.811035 720054727808.025635 718454606321.724365 718454606358.061035    164.497043 340.912097 0.000000 0.000000 0.550999    5.317783e+15 5.374359e+14 4.780347e+15 2.069323e+13 5.297090e+15 0.112426 0.003907   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 6 -F 0 -Y 1 -z 300 -E 0 "
R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 7 1 0 0 1200 1200 1200   41.44 17 527   48.3771 2 692   2156964639712.117676 720054961225.478638 718454839221.554199 718454839265.084839    163.207622 347.823887 0.000000 0.000000 0.498924    5.235758e+15 6.554032e+14 4.580355e+15 2.069323e+13 5.215065e+15 0.143090 0.003968   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 7 -F 0 -Y 1 -z 300 -E 0 "
R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 8 1 0 0 1200 1200 1200   41.1465 17 527   47.7902 2 692   2156965366030.009766 720055203681.184692 718455081147.697510 718455081201.127441    165.565277 377.371786 0.000000 0.000000 0.512927    5.304538e+15 7.895836e+14 4.514955e+15 2.069323e+13 5.283845e+15 0.174882 0.003916   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 8 -F 0 -Y 1 -z 300 -E 0 "
R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 9 1 0 0 1200 1200 1200   40.9494 17 527   47.3328 2 692   2156966133858.309570 720055459992.752686 718455336898.379150 718455336967.177734    161.595748 417.630048 0.000000 0.000000 0.511947    5.411683e+15 9.357525e+14 4.475930e+15 2.069323e+13 5.390990e+15 0.209063 0.003838   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 9 -F 0 -Y 1 -z 300 -E 0 "
R-LO 1080000 1080000 2400 2400   300 300   128 8 16 31   4 st-3d-exp 1.0e-08 1.08e+06 0 2.31779e-310   0 10 1 0 0 1200 1200 1200   40.7181 17 527   46.85 2 692   2156966949738.450195 720055732345.277344 718455608657.631592 718455608735.541382    158.934751 455.290810 0.000000 0.000000 0.509955    5.517011e+15 1.091269e+15 4.425741e+15 2.069323e+13 5.496317e+15 0.246573 0.003765   554eb669378225bdc48391469dd0dfabd056e1b3    "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 8 -Q 16 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 --band 10 -F 0 -Y 1 -z 300 -E 0 "
