1080000 1062.415009 2400 0
1080000 637.498974 1500 0
2160000 1639.646607 1500 0
3240000 4003.374694 2400 0
4320000 6716.487153 3000 0
5400000 10531.559893 3375 0
1080000 533.429577 1200 0
