R-LO 1080000 1080000 2400 2400 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 7 1 0 1 1200 1200 1200 47.7092 17 820 41.44 17 527 48.3771 2 692 9.468207 136.116743 2158342956626.270752 720515081766.119141 718913937375.424683 718913937484.726807 644.308890 573.485918 0.092123 1.111349 1.032388 5.235758e+15 6.554032e+14 4.580355e+15 2.069323e+13 5.215065e+15 0.143090 0.003968 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 2160000 2160000 3375 3375 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 2.16e+06 0 0 0 6 1 0 1 1687 1687 1687 41.8919 17 1027 36.9927 17 597 46.9906 2 772 23.436790 543.877596 3071005502596.879883 1024735933417.492065 1023134784360.634277 1023134784818.753418 3719.124550 2046.202892 0.176115 2.236836 3.637827 1.822559e+16 2.068737e+15 1.615686e+16 8.189353e+13 1.814370e+16 0.128041 0.004514 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 2160000 -t 3375 -e 1e-8 --maxrank 1687 -j 2160000 -v -c 31 --genmaxrank 1687 --compmaxrank 1687 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 3240000 3240000 4500 4500 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 3.24e+06 0 0 0 6 1 0 1 2250 2250 2250 40.8356 14 1191 35.816 14 751 48.0876 2 928 42.210217 1223.849540 3455311424561.493652 1152837915736.992676 1151236754006.709961 1151236754817.791016 10231.104136 4472.810571 0.151485 4.875002 5.646377 3.657852e+16 5.039910e+15 3.153861e+16 2.184193e+14 3.636010e+16 0.159801 0.006007 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 3240000 -t 4500 -e 1e-8 --maxrank 2250 -j 3240000 -v -c 31 --genmaxrank 2250 --compmaxrank 2250 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 -W 1 "
R-LO 1080000 1080000 1500 1500 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 11 1 0 1 750 750 750 36.8976 16 645 33.0301 16 410 34.2062 2 529 10.635897 136.004237 3455316708780.811035 1152839680145.337158 1151238514292.101318 1151238514343.372559 281.825653 656.576107 0.354496 0.971525 4.761881 6.676658e+15 6.858913e+14 5.990767e+15 8.089065e+12 6.668569e+15 0.114491 0.001213 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 1080000 -t 1500 -e 1e-8 --maxrank 750 -j 1080000 -v -c 31 --genmaxrank 750 --compmaxrank 750 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 1800 1800 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 1.08e+06 0 0 0 10 1 0 1 900 900 900 40.7268 17 706 35.8993 17 415 38.9051 2 545 10.477816 136.047089 2878898604117.918945 960700312604.202637 959099145728.802002 959099145784.914307 348.964445 594.632243 0.224229 1.104403 2.947090 6.063762e+15 7.520693e+14 5.311692e+15 1.164553e+13 6.052116e+15 0.141588 0.001924 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 1080000 -t 1800 -e 1e-8 --maxrank 900 -j 1080000 -v -c 31 --genmaxrank 900 --compmaxrank 900 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 2400 2400 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 1.08e+06 0 7.41098e-323 0 7 1 0 1 1200 1200 1200 47.7092 17 820 41.44 17 527 48.3771 2 692 9.468207 136.116743 2158375002878.622559 720525779700.888428 718924611528.584229 718924611649.150024 639.051612 577.252754 0.102145 1.124375 1.044061 5.235758e+15 6.554032e+14 4.580355e+15 2.069323e+13 5.215065e+15 0.143090 0.003968 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 1080000 -t 2400 -e 1e-8 --maxrank 1200 -j 1080000 -v -c 31 --genmaxrank 1200 --compmaxrank 1200 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 2700 2700 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 1.08e+06 0 7.41098e-323 0 7 1 0 1 1350 1350 1350 51.586 18 900 44.1039 18 606 52.8051 2 760 9.773931 136.161943 1918201299950.974854 640467879595.414185 638866710132.955688 638866710222.604980 737.713356 567.415335 0.079192 1.082676 0.715298 5.068772e+15 7.651197e+14 4.303652e+15 2.618349e+13 5.042589e+15 0.177784 0.005192 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 1080000 -t 2700 -e 1e-8 --maxrank 1350 -j 1080000 -v -c 31 --genmaxrank 1350 --compmaxrank 1350 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 1080000 1080000 3000 3000 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 1.08e+06 0 7.41098e-323 0 6 1 0 1 1500 1500 1500 54.8866 19 944 46.6633 19 658 57.1064 3 823 9.344143 136.195449 1726062458905.679199 576421600181.909424 574820429328.362793 574820429395.406982 837.124540 577.201462 0.234644 1.406035 0.510951 4.794282e+15 7.019723e+14 4.092309e+15 3.231738e+13 4.761964e+15 0.171535 0.006787 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 1080000 -t 3000 -e 1e-8 --maxrank 1500 -j 1080000 -v -c 31 --genmaxrank 1500 --compmaxrank 1500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 2160000 2160000 2700 2700 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 2.16e+06 0 7.41098e-323 0 7 1 0 1 1350 1350 1350 36.9586 15 854 33.2068 15 596 40.1462 2 771 24.134008 543.861904 3839619490025.323242 1280940613079.297363 1279339438172.297363 1279339438773.728760 2909.134733 2233.758620 0.254792 2.137588 8.065804 2.029663e+16 1.957627e+15 1.833900e+16 5.242604e+13 2.024420e+16 0.106747 0.002590 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 2160000 -t 2700 -e 1e-8 --maxrank 1350 -j 2160000 -v -c 31 --genmaxrank 1350 --compmaxrank 1350 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
R-LO 2160000 2160000 3000 3000 300 300 32 4 8 31 4 st-3d-exp 1.0e-08 2.16e+06 0 7.41098e-323 0 7 1 0 1 1500 1500 1500 39.1322 16 944 34.7764 16 599 42.9865 2 768 24.476220 543.945702 3455349020250.940430 1152850460141.930908 1151249279795.914551 1151249280313.094727 3275.461333 2116.896234 0.259293 2.609025 5.545368 1.935829e+16 2.209928e+15 1.714836e+16 6.471576e+13 1.929357e+16 0.128871 0.003354 1 eff47b36aca3b36257346ce71927438521ff0e68 "/lustre/project/k1205/lei/lorapo/testing_dpotrf -P 4 -Q 8 -N 2160000 -t 3000 -e 1e-8 --maxrank 1500 -j 2160000 -v -c 31 --genmaxrank 1500 --compmaxrank 1500 -D 4 -Z 1 -F 0 -Y 1 -z 300 -E 1 "
